id,observed_on,time_observed_at,quality_grade,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name
86398049,10/7/21,2021-07-10 08:39:07 UTC,research,"Tanglin, Singapore",1.31387221,103.8159135,1566,1566,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86398684,8/7/21,2021-07-08 06:02:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.35144095,103.7788891,5,5,,,FALSE,,,Black-barbed Flying Dragon,Draco melanopogon,Black-barbed Flying Dragon,Reptilia,31190,Squamata,Agamidae
86406743,10/7/21,2021-07-10 03:47:10 UTC,research,"Lim Chu Kang, Singapore",1.4462,103.7290778,,,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86477464,11/7/21,2021-07-10 22:19:52 UTC,research,"Sungei Serangoon Park Connector, Punggol, Singapore, SG",1.390773836,103.9157334,25,25,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
86509871,6/3/21,2021-03-06 01:26:34 UTC,research,Sungei Buloh Wetland Reserve,1.447998648,103.7245443,1949,1949,,open,FALSE,gps,gps,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
86510978,13/3/21,2021-03-13 04:02:11 UTC,research,"Woodlands, Singapore",1.453001711,103.7802693,134,134,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86520460,10/7/21,2021-07-10 07:03:00 UTC,research,"North Eastern Islands, Singapore",1.406430638,103.9701489,11,11,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
86524145,11/7/21,2021-07-11 03:27:34 UTC,research,PCN - Lornie Nature Corridor,1.335891951,103.8184582,207,207,,,FALSE,gps,gps,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
86524817,11/7/21,2021-07-11 03:03:00 UTC,research,"Lim Chu Kang, Singapore",1.417038,103.725736,,,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
86524838,11/7/21,2021-07-11 03:50:00 UTC,research,"Lim Chu Kang, Singapore",1.416652972,103.726936,,,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86524852,11/7/21,2021-07-11 04:19:00 UTC,research,"Lim Chu Kang, Singapore",1.417423,103.724405,,,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86525438,11/7/21,2021-07-11 02:30:15 UTC,research,Thomson Nature Park,1.383611435,103.8216386,360,360,,open,FALSE,gps,gps,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
86544840,11/7/21,2021-07-11 10:43:00 UTC,research,"91 Labrador Villa Rd Singapore 119190 Labrador Villa Rd, Singapore 119190",1.2664366,103.8021417,212,212,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86544852,11/7/21,2021-07-11 11:36:00 UTC,research,"91 Labrador Villa Rd Singapore 119190 Labrador Villa Rd, Singapore 119190",1.2664366,103.8021417,212,212,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86547686,11/7/21,2021-07-11 08:43:32 UTC,research,,1.255854201,103.8851558,245,31447,,obscured,TRUE,gps,gps,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
86551107,11/7/21,2021-07-11 09:13:33 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.322009626,103.8191688,35,35,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86551520,11/7/21,2021-07-11 09:38:33 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.321899241,103.8186282,28,28,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86553428,11/7/21,2021-07-11 10:02:43 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.321636677,103.8185704,28,28,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86553506,11/7/21,2021-07-11 09:56:38 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.322345621,103.8181051,28,28,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
86553981,11/7/21,2021-07-10 23:52:00 UTC,research,"Chestnut Nature Park, Singapore",1.371530424,103.7812084,54,54,,open,FALSE,,,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
86553991,11/7/21,2021-07-11 00:59:00 UTC,research,"Chestnut Nature Park, Singapore",1.378071936,103.7783146,8,8,,open,FALSE,,,Asian House Gecko,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Squamata,Gekkonidae
86554709,10/7/21,2021-07-10 00:15:11 UTC,research,"Blk 682a, Singapore 821669",1.402571972,103.915962,,,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86559290,11/7/21,2021-07-11 01:18:00 UTC,research,,1.26819139,103.9319408,,31447,,obscured,TRUE,,,Malesian Frog,Limnonectes malesianus,Malesian Frog,Amphibia,25952,Anura,Dicroglossidae
86560032,9/7/21,2021-07-09 02:41:00 UTC,research,"60 Kranji Way, Singapore 739453",1.4404131,103.7352794,130,130,,open,FALSE,,,Green Paddy Frog,Hylarana erythraea,Green Paddy Frog,Amphibia,65574,Anura,Ranidae
86560152,9/7/21,2021-07-09 02:35:00 UTC,research,"60 Kranji Way, Singapore 739453",1.4404131,103.7352794,130,130,,open,FALSE,,,Guenther's Frog,Sylvirana guentheri,Guenther's Frog,Amphibia,476245,Anura,Ranidae
86651964,10/7/21,2021-07-10 00:48:26 UTC,research,"Rambutan Trail, Thomson, Singapore, SG",1.385153333,103.8206867,5,5,,open,FALSE,,,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
86673348,12/7/21,2021-07-12 01:04:30 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86677902,10/7/21,2021-07-10 08:17:33 UTC,research,Singapore Botanic Gardens,1.31387221,103.8159135,1564,1564,,open,FALSE,gps,gps,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
86690212,12/7/21,2021-07-12 06:32:35 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86726264,12/7/21,2021-07-12 06:49:00 UTC,research,"Mandai Rd Track 7, Singapore",1.400879,103.807041,201,201,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
86797110,13/7/21,2021-07-12 22:42:23 UTC,research,"Hougang, Singapore",1.361952972,103.889484,,,,open,FALSE,gps,gps,Common Four-clawed Gecko,Gehyra mutilata,Common Four-clawed Gecko,Reptilia,34630,Squamata,Gekkonidae
86815361,12/7/21,2021-07-12 01:57:58 UTC,research,Lim Chu Kang,1.446804047,103.7302246,185,185,,open,FALSE,,,Lesser Short-nosed Fruit Bat,Cynopterus brachyotis,Lesser Short-nosed Fruit Bat,Mammalia,40793,Chiroptera,Pteropodidae
86826279,12/7/21,2021-07-12 01:39:00 UTC,research,"Tampines, Singapore",1.3631106,103.9480676,264,264,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86826350,12/7/21,2021-07-12 01:37:00 UTC,research,"Tampines, Singapore",1.3631106,103.9480676,264,264,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
86899423,13/7/21,2021-07-13 20:22:00 UTC,research,"Western Water Catchment, Singapore",1.392583561,103.7312572,2506,2506,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86947960,14/7/21,2021-07-14 03:57:46 UTC,research,Upper Seletar Reservoir Park,1.400885125,103.807041,201,201,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86948186,12/7/21,2021-07-12 03:29:48 UTC,research,"Selat Pandan, Singapore, SG",1.265458935,103.8070859,133,133,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86959299,13/7/21,2021-07-13 12:43:51 UTC,research,"Sunset Way, Clementi, Singapore, SG",1.331331007,103.7666818,83,83,,open,FALSE,,,Asian Painted Frog,Kaloula pulchra,Asian Painted Frog,Amphibia,326303,Anura,Microhylidae
86963561,14/7/21,2021-07-14 03:36:46 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86963625,14/7/21,2021-07-14 03:35:43 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86993815,14/7/21,2021-07-14 03:40:00 UTC,research,"Southern Islands, Singapore",1.259028863,103.8092413,11,11,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86994352,14/7/21,2021-07-14 08:22:00 UTC,research,"Lower Pierce Trail, Singapore",1.3753902,103.8250451,212,212,,,FALSE,,,Boiga melanota,Boiga melanota,Western Mangrove Cat Snake,Reptilia,1286556,Squamata,Colubridae
87062844,11/7/21,2021-07-11 00:59:11 UTC,research,Springleaf Nature Park,1.401133155,103.8177883,216,216,,open,FALSE,gps,gps,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
87072997,14/7/21,2021-07-14 07:16:00 UTC,research,"Central Water Catchment, Singapore",1.372484768,103.8240735,15,15,,,FALSE,,,Boiga melanota,Boiga melanota,Western Mangrove Cat Snake,Reptilia,1286556,Squamata,Colubridae
87090328,12/7/21,2021-07-12 02:15:00 UTC,research,"Bishan, Singapore",1.348513578,103.8346297,2,2,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
87093465,15/7/21,2021-07-15 06:46:08 UTC,research,"Tanglin, Singapore",1.320736051,103.8157806,,,,open,FALSE,gps,gps,Sumatran Flying Dragon,Draco sumatranus,Sumatran Flying Dragon,Reptilia,99567,Squamata,Agamidae
87127880,13/7/21,2021-07-13 10:15:00 UTC,research,Sungei Buloh Wetland Reserve,1.448028814,103.7245443,1949,1949,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
87128077,13/7/21,,research,Sungei Buloh Wetland Reserve,1.448028814,103.7245443,1949,1949,,open,FALSE,gps,gps,Reticulated Python,Malayopython reticulatus,Reticulated Python,Reptilia,491869,Squamata,Pythonidae
87128296,14/7/21,2021-07-14 03:28:34 UTC,research,"Lim Chu Kang, Singapore",1.446177972,103.729096,,,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87131258,15/7/21,,research," 1.37725, 103.88112",1.37725,103.88112,,,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
87138567,30/6/21,2021-06-30 10:43:00 UTC,research,"Bukit Panjang, Singapore",1.364768193,103.7727811,2321,2321,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
87139065,13/5/21,2021-05-13 11:23:00 UTC,research,"Lim Chu Kang, Singapore",1.443201383,103.7267457,1213,1213,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87139067,13/5/21,2021-05-13 11:31:00 UTC,research,"Lim Chu Kang, Singapore",1.443516022,103.7259446,606,606,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87139068,13/5/21,2021-05-13 12:06:00 UTC,research,"Lim Chu Kang, Singapore",1.443344415,103.7259446,664,664,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87144950,13/5/21,2021-05-13 10:54:00 UTC,research,"Lim Chu Kang, Singapore",1.445510403,103.7282349,812,812,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
87145937,13/5/21,2021-05-13 11:16:00 UTC,research,"Lim Chu Kang, Singapore",1.447312274,103.7225701,421,421,,open,FALSE,,,Lesser Short-nosed Fruit Bat,Cynopterus brachyotis,Lesser Short-nosed Fruit Bat,Mammalia,40793,Chiroptera,Pteropodidae
87145974,15/7/21,2021-07-15 01:27:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
87145977,15/7/21,2021-07-15 03:17:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
87145978,15/7/21,2021-07-15 03:30:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
87145992,15/7/21,2021-07-15 01:57:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Sumatran Flying Dragon,Draco sumatranus,Sumatran Flying Dragon,Reptilia,99567,Squamata,Agamidae
87145993,15/7/21,2021-07-15 01:59:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87146778,14/7/21,2021-07-14 02:31:54 UTC,research,Windsor Nature Park,1.359814322,103.8266715,213,213,,open,FALSE,gps,gps,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
87148807,14/7/21,2021-07-14 05:33:08 UTC,research,Windsor Nature Park,1.359814322,103.8266715,213,213,,open,FALSE,gps,gps,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
87181208,25/6/12,2012-06-25 11:02:00 UTC,research,"80 Mandai Lake Rd, Singapore 729826",1.4043485,103.793023,558,558,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
87229431,26/6/21,2021-06-26 09:54:00 UTC,research,"Tampines Eco Green, Singapore",1.363861406,103.9482714,274,274,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
87233390,15/7/21,2021-07-15 03:25:00 UTC,research,SBWR,1.447162118,103.7274839,212,212,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87234038,16/7/21,2021-07-16 04:41:34 UTC,research,Windsor Nature Park,1.359816333,103.8266715,213,213,,,FALSE,gps,gps,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
87248082,16/7/21,2021-07-16 09:38:50 UTC,research,Singapore,1.375121474,103.7772522,600,600,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
87250488,16/7/21,2021-07-16 02:39:00 UTC,research,,1.255418088,103.8327322,2,31447,,obscured,TRUE,,,makak jávský,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
87250489,16/7/21,2021-07-16 02:40:00 UTC,research,"Central Water Catchment, Singapore",1.371069934,103.8254156,14,14,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87250495,16/7/21,2021-07-16 04:19:00 UTC,research,"Central Water Catchment, Singapore",1.375657722,103.8252976,7,7,,,FALSE,,,Black-barbed Flying Dragon,Draco melanopogon,Black-barbed Flying Dragon,Reptilia,31190,Squamata,Agamidae
87250497,16/7/21,2021-07-16 04:34:00 UTC,research,"Central Water Catchment, Singapore",1.374419665,103.8242571,4,4,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
87250498,16/7/21,2021-07-16 04:35:00 UTC,research,"Central Water Catchment, Singapore",1.374372847,103.8242081,4,4,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
87250502,16/7/21,2021-07-16 05:18:00 UTC,research,,1.29302401,103.8117395,14,31447,,obscured,TRUE,,,Presbytis femoralis femoralis,Presbytis femoralis femoralis,Raffles’ Banded Langur,Mammalia,147764,Primates,Cercopithecidae
87252428,29/6/21,2021-06-29 09:41:00 UTC,research,"Pasir Ris Park - Mangrove Boardwalk, Singapore",1.377891452,103.9517774,209,209,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87254348,29/6/21,2021-06-29 11:12:00 UTC,research,"Pasir Ris Park, Singapore",1.380329902,103.9512484,304,304,,open,FALSE,,,Dark-sided Chorus Frog,Microhyla heymonsi,Dark-sided Chorus Frog,Amphibia,24826,Anura,Microhylidae
87254990,16/7/21,2021-07-16 08:02:00 UTC,research,"Marymount, Singapore",1.362456361,103.8464134,61,61,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
87254992,16/7/21,2021-07-16 07:15:00 UTC,research,"Bishan, Singapore",1.364171148,103.8383037,31,31,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
87264151,16/7/21,2021-07-16 14:45:00 UTC,research,"Tanglin, Singapore",1.310631623,103.815327,212,212,,,FALSE,,,Nevelvaraan,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
87264153,16/7/21,2021-07-16 14:00:00 UTC,research,"Tanglin, Singapore",1.310320569,103.8149193,212,212,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
87266435,16/7/21,2021-07-16 01:13:55 UTC,research,Tampines Eco Green,1.363775497,103.9481856,264,264,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
87269495,16/7/21,2021-07-16 01:39:00 UTC,research,"Pulau Ubin, Singapore",1.4019934,103.9682501,5,5,,open,FALSE,,,Sus scrofa vittatus,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
87269497,16/7/21,2021-07-16 07:33:00 UTC,research,"Pulau Ubin, Singapore",1.401997217,103.9674242,5,5,,open,FALSE,,,Banded Pig,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
87303803,6/12/20,,research,Singapore,1.35277315,103.8198359,33607,33607,,open,FALSE,,,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448,Squamata,Elapidae
87353637,8/7/21,,research,Rifle Range Road,1.353743504,103.7928994,212,212,,,FALSE,gps,gps,Gray Bronzeback,Dendrelaphis caudolineatus,Gray Bronzeback,Reptilia,26700,Squamata,Colubridae
87358587,17/7/21,2021-07-17 02:23:30 UTC,research,"Jurong East, Singapore",1.340353333,103.7259183,,,,open,FALSE,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
87358605,17/7/21,2021-07-17 02:21:50 UTC,research,"Jurong East, Singapore",1.340478333,103.72559,,,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
87364812,17/7/21,2021-07-17 03:27:28 UTC,research,"Bukit Batok, Singapore",1.348943333,103.76378,,,,,FALSE,gps,gps,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
87364833,17/7/21,2021-07-17 03:30:25 UTC,research,"Bukit Batok, Singapore",1.34921,103.76473,,,,open,FALSE,gps,gps,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
87366457,1/7/21,2021-07-01 05:46:00 UTC,research,"Bukit Timan Nature Reserve, Singapore",1.350780875,103.7790096,933,933,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
87367740,17/7/21,2021-07-17 00:30:00 UTC,research,"Hougang, Singapore",1.362144972,103.890347,,,,,FALSE,,,Flat-tailed House Gecko,Hemidactylus platyurus,Flat-tailed House Gecko,Reptilia,33376,Squamata,Gekkonidae
87370727,10/11/19,2019-11-10 05:09:00 UTC,research,"Brisbane QLD, Australia",1.404535,103.792096,16,16,,open,FALSE,,,Малайский коротконосый крылан,Cynopterus brachyotis,Lesser Short-nosed Fruit Bat,Mammalia,40793,Chiroptera,Pteropodidae
